StateCode,Division,YearMonth,Year,Month,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
4,3,1962-11,1962,11,1.05,39.1,1.44,1.44,-0.93,0.94,0,777,-0.64,1.2,1.1,0.85,0.54,0.56,-0.41,27.3,51
4,3,1962-12,1962,12,1.46,33.8,0.74,0.74,-1.66,-0.57,0,967,-0.63,-0.93,0.35,0.29,0,0.6,-0.47,22.4,45.3
4,3,1963-1,1963,1,4.68,27.4,1.22,1.22,1.66,0.64,0,1166,0.68,0.12,-0.22,0.52,0.5,1.11,0,12.7,42.1
4,3,1963-2,1963,2,3.18,39.8,1.05,1.05,-0.13,0.38,0,706,0.31,0.56,0.12,0.49,0.38,0.31,0.16,28.7,51
4,3,1963-3,1963,3,2.45,33.8,1.07,1.07,0.39,0.53,0,967,0.18,0.23,0.47,0.47,0.45,0.25,0.21,22.3,45.2
4,3,1963-4,1963,4,3.77,34.6,2.46,2.46,4.51,2.46,0,912,1.88,1.03,0.82,0.26,0.77,0.76,0.51,24.4,44.9
4,3,1963-5,1963,5,2.44,50,2.85,2.85,1.92,2.85,0,465,1.23,2.03,1.29,0.67,0.93,0.85,0.62,37.5,62.5
4,3,1963-6,1963,6,1.8,53.6,3.39,3.39,2.49,3.39,0,346,1.38,1.68,2.38,1.17,1.06,1.04,0.74,40.3,66.8
4,3,1963-7,1963,7,0.1,60.7,3.67,3.67,1.9,3.67,19,152,-0.91,1,1.44,1.19,0.54,1,0.73,43.4,78
4,3,1963-8,1963,8,0.32,61.3,3.71,3.71,1.24,3.71,25,140,0.2,-0.44,0.84,1.35,0.75,0.99,0.66,43.4,79.3
4,3,1963-9,1963,9,1.66,58.9,4.26,4.26,2.8,4.26,13,196,1.59,1.34,0.98,2.27,1.26,1.13,0.78,44.1,73.8
4,3,1963-10,1963,10,1.09,49.5,3.69,3.69,-0.4,3.47,0,481,0.08,0.86,0.77,1.57,1.28,0.65,0.81,36.3,62.7
4,3,1963-11,1963,11,3.97,36.8,3.94,3.94,1.89,3.94,0,846,1.11,0.9,1.27,1.44,1.73,1.08,1.04,27.1,46.4
4,3,1963-12,1963,12,0.79,31.9,2.85,2.85,-2.05,1.99,0,1026,-1.16,-0.04,-0.09,0.15,1.17,1.02,1.07,20.9,42.9
4,3,1964-1,1964,1,2.93,28.6,2.47,2.47,-0.26,1.48,0,1128,0.1,-0.62,-0.1,0.11,0.46,0.78,1.23,18.2,39
4,3,1964-2,1964,2,0.24,28.4,1.37,1.37,-2.55,-0.58,0,1025,-2.01,-0.93,-1.44,-0.51,-0.37,0.28,0.32,14.5,42.4
4,3,1964-3,1964,3,1.54,32.1,1.05,1.05,-0.53,-0.99,0,1020,-0.45,-1.86,-1.11,-0.9,-0.73,0.13,0.16,19.7,44.6
4,3,1964-4,1964,4,0.94,39.1,0.76,0.76,-0.54,-1.33,0,777,-0.48,-0.68,-1.81,-0.95,-0.73,-0.35,0.21,25.2,52.9
4,3,1964-5,1964,5,2.21,45.9,1.35,1.35,2.01,-0.02,0,592,1.04,0.38,-0.12,-1.31,-0.54,-0.42,0.26,32.4,59.3
4,3,1964-6,1964,6,1.56,53.9,1.9,1.9,2.05,1.1,0,337,1.15,1.38,0.76,-0.61,-0.58,-0.44,0.41,40.5,67.3
4,3,1964-7,1964,7,0.27,64.4,2.46,2.46,2.29,2.17,61,79,-0.07,0.93,1.26,-0.81,-0.58,-0.4,0.41,47.4,81.4
4,3,1964-8,1964,8,0.2,62.8,2.38,2.38,0.52,2.22,41,109,-0.2,-0.31,0.66,0.12,-1.11,-0.41,0.41,45.5,80
4,3,1964-9,1964,9,0.14,54.2,1.87,1.87,-0.79,1.33,0,324,-0.8,-0.85,-0.85,0.33,-0.77,-0.69,0.38,36.7,71.7
4,3,1964-10,1964,10,0.55,51.2,1.16,1.16,-1.58,-0.05,0,428,-0.58,-0.99,-1.08,0.18,-1.2,-0.8,-0.12,34.3,68
4,3,1964-11,1964,11,2.59,32.7,1.22,1.22,0.56,0.25,0,969,0.45,0.01,-0.22,0.02,-0.17,-1.15,0.07,22.6,42.8
4,3,1964-12,1964,12,10.41,32.7,3.46,3.46,7.1,3.46,0,1001,2.26,2.06,1.85,1.7,1.75,0.63,1.09,25.4,40.1
4,3,1965-1,1965,1,4.35,29.3,3.71,3.71,1.82,3.71,0,1107,0.59,1.72,1.72,1.5,1.67,0.87,1.07,20.6,37.9
4,3,1965-2,1965,2,0.6,32,2.61,2.61,-2.15,1.71,0,924,-1.44,-0.24,1.24,1.04,1.11,0.9,0.71,19.4,44.6
4,3,1965-3,1965,3,1.14,35.4,1.82,1.82,-1.57,0.29,0,918,-0.84,-1.91,-0.61,0.8,0.7,0.82,0.56,23,47.8
4,3,1965-4,1965,4,2.23,41,2.03,2.03,1.2,0.96,0,720,0.85,-0.12,-1.06,0.98,0.78,0.98,0.39,30.8,51.2
4,3,1965-5,1965,5,0.68,45.6,1.64,1.64,-0.55,0.37,0,601,-0.69,0.21,-0.45,0.88,0.7,0.77,0.2,32.3,58.8
4,3,1965-6,1965,6,1.3,54.6,1.87,1.87,1.18,1,5,317,0.87,0,0.46,-0.38,0.82,0.73,0.16,40.2,68.9
4,3,1965-7,1965,7,0.83,62.4,2.27,2.27,1.79,1.9,34,115,1.31,1.21,0.39,-0.8,0.99,0.8,0.25,45.5,79.3
4,3,1965-8,1965,8,1.5,60.4,3.31,3.31,3.81,3.31,19,161,2.14,2.12,1.96,0.46,1.15,0.97,0.39,45.5,75.3
4,3,1965-9,1965,9,0.44,51.8,3.08,3.08,0.34,3.08,0,396,0.07,1.31,1.53,1.11,-0.02,1,0.26,36,67.5
4,3,1965-10,1965,10,0.16,50,2.1,2.1,-1.99,1.23,0,465,-1.33,-1.12,0.08,0.17,-0.71,0.95,0.14,32,67.9
4,3,1965-11,1965,11,5.47,37.6,3.07,3.07,3.57,3.07,0,822,1.69,1.12,1.04,1.68,0.87,1.37,0.32,28,47.3
4,3,1965-12,1965,12,3.33,27,2.98,2.98,0.69,2.98,0,1178,0.32,1.13,0.8,1.16,1.17,0.39,0.62,16.5,37.6
4,3,1966-1,1966,1,0.8,27.7,-0.69,1.99,-2.07,1.08,0,1156,-1.26,-0.47,0.34,0.31,0.35,-0.33,0.35,16.5,38.9
4,3,1966-2,1966,2,0.91,28,-1.22,1.18,-1.8,-0.47,0,1036,-1.1,-1.82,-1.04,-0.41,0.02,-0.23,0.41,16.4,39.5
4,3,1966-3,1966,3,0.79,36.9,-1.84,-1.84,-2.25,-1.84,0,871,-1.29,-1.95,-2.4,-0.69,-0.38,-0.26,0.32,23.4,50.2
4,3,1966-4,1966,4,0.87,43.9,-2.1,-2.1,-1.35,-2.1,0,633,-0.59,-1.49,-1.92,-0.56,-0.57,-0.49,0.3,28.1,59.6
4,3,1966-5,1966,5,0.77,53.4,-2.37,-2.37,-1.44,-2.37,7,366,-0.55,-0.93,-1.76,-1.7,-0.93,-0.5,0.15,37.4,69.4
4,3,1966-6,1966,6,0.22,56.5,-2.76,-2.76,-1.92,-2.76,9,264,-0.88,-1.06,-1.26,-2.71,-0.98,-0.69,0.01,40.8,72.2
4,3,1966-7,1966,7,0.25,62.1,-3,-3,-1.57,-3,31,121,-0.15,-0.96,-1.15,-2.9,-0.8,-0.8,0.02,44.5,79.6
4,3,1966-8,1966,8,0.26,65.6,-3.01,-3.01,-0.96,-3.01,82,63,0.01,-0.21,-0.92,-2.36,-1.94,-1.06,0.04,48.2,83.1
4,3,1966-9,1966,9,0.45,57.2,-2.91,-2.91,-0.62,-2.91,7,241,0.09,-0.09,-0.26,-1.35,-3.09,-1.03,0.08,40.9,73.6
4,3,1966-10,1966,10,0.04,47,-3.31,-3.31,-2.1,-3.31,0,558,-1.7,-1.28,-1.25,-1.69,-3.09,-1.05,0,30.6,63.4
4,3,1966-11,1966,11,4.1,38.4,0.56,-2.41,1.68,-1.68,0,798,1.17,0.5,0.44,0.02,-0.99,-1.42,0.19,28.2,48.5
4,3,1966-12,1966,12,5.06,30.6,1.18,-1.48,2.03,0.08,0,1066,0.94,1.22,0.86,0.77,0.26,-1.1,-0.5,22.5,38.7
4,3,1967-1,1967,1,6.58,30.9,2.48,2.48,4.26,2.48,0,1057,1.16,1.24,1.47,1.21,0.94,0.02,-0.24,20.5,41.2
4,3,1967-2,1967,2,0.33,33.9,1.34,1.34,-2.66,0.13,0,871,-1.84,0.33,0.66,0.68,0.51,-0.05,-0.23,21.3,46.5
4,3,1967-3,1967,3,5.26,33.8,2.56,2.56,4.09,2.56,0,967,1.4,0.21,0.84,1.05,1.01,0.7,0.23,23.6,44
4,3,1967-4,1967,4,3.46,31.5,3.77,3.77,4.42,3.77,0,1005,1.69,1.74,0.73,1.44,1.24,1.05,0.36,23,40
4,3,1967-5,1967,5,1.24,48,3.42,3.42,0.12,3.41,0,527,0.08,1.31,1.63,1.24,1.24,1.13,0.44,33.7,62.2
4,3,1967-6,1967,6,1.53,54.4,3.65,3.65,1.75,3.65,0,323,1.12,0.66,1.56,1.18,1.31,1.28,0.47,40.5,68.4
4,3,1967-7,1967,7,0.69,65.6,3.93,3.93,1.97,3.93,79,61,1.04,1.29,0.87,0.92,1.51,1.32,0.47,48.5,82.7
4,3,1967-8,1967,8,0.58,66.7,3.92,3.92,1.18,3.92,100,47,0.81,1.05,1.34,1.77,1.36,1.35,0.38,49.5,83.9
4,3,1967-9,1967,9,1.01,58.9,3.83,3.83,0.94,3.83,13,196,0.94,0.99,1.15,1.72,1.3,1.4,0.44,43.7,74.1
4,3,1967-10,1967,10,0.84,47.7,-0.25,3.19,-0.75,2.84,0,536,-0.19,0.19,0.33,0.74,0.91,1.51,0.5,31.5,63.8
4,3,1967-11,1967,11,2.12,39.8,-0.46,2.62,-0.71,1.94,0,756,0.18,-0.09,0.15,0.65,1.55,1.32,0.14,28,51.6
4,3,1967-12,1967,12,1.96,24.3,-0.86,1.91,-1.33,0.68,0,1262,-0.32,-0.28,-0.41,-0.08,0.61,0.93,-0.03,13.2,35.4
4,3,1968-1,1968,1,3.08,28.2,-0.92,1.56,-0.45,0.18,0,1141,0.16,-0.18,-0.23,-0.16,0.05,0.36,0.21,16.6,39.7
4,3,1968-2,1968,2,2.31,36.7,-1.1,1.12,-0.83,-0.52,0,792,-0.11,-0.1,-0.35,-0.37,-0.11,0.7,0.37,26.5,46.8
4,3,1968-3,1968,3,1.64,37.2,-1.38,0.62,-1.18,-1.32,0,862,-0.37,-0.43,-0.32,-0.59,-0.38,0.1,0.46,24.1,50.4
4,3,1968-4,1968,4,0.35,39.7,-1.75,-1.75,-1.54,-1.75,0,759,-1.65,-1.11,-0.89,-0.71,-0.65,-0.44,0.39,25.3,54.1
4,3,1968-5,1968,5,0.95,47.8,-1.74,-1.74,-0.49,-1.74,0,533,-0.29,-1.36,-1.22,-0.85,-0.77,-0.53,0.43,33.1,62.6
4,3,1968-6,1968,6,0.51,58.5,-1.87,-1.87,-0.95,-1.87,17,212,-0.24,-0.52,-1.3,-0.77,-0.89,-0.7,0.47,42.1,74.8
4,3,1968-7,1968,7,0.46,66.5,-1.96,-1.96,-0.83,-1.96,94,48,0.51,-0.07,-0.39,-1.06,-0.8,-0.74,0.5,49.6,83.5
4,3,1968-8,1968,8,1.02,58.9,-1.31,-1.31,1.33,-0.63,11,200,1.54,1.3,0.62,-0.7,-0.69,-0.64,0.59,44.4,73.4
4,3,1968-9,1968,9,0.1,55.8,-1.57,-1.57,-1.17,-1.37,0,280,-1,0.48,0.5,-0.87,-0.66,-0.8,0.55,38.6,73
4,3,1968-10,1968,10,0.72,46.6,-1.7,-1.7,-0.88,-1.7,0,570,-0.34,-0.83,-0.13,-0.53,-1.03,-0.83,0.61,31.8,61.5
4,3,1968-11,1968,11,3,36.5,0.2,-1.32,0.61,-0.94,0,855,0.67,0.31,0.07,0.25,-0.6,-0.69,0.5,26.8,46.1
4,3,1968-12,1968,12,4.26,27.5,0.55,-0.81,1.11,0.17,0,1163,0.67,0.73,0.54,0.61,0.09,-0.25,0.44,17.4,37.6
4,3,1969-1,1969,1,10.96,29.8,3.52,3.52,9.06,3.52,0,1091,2,1.79,1.85,1.77,1.63,1.09,0.94,20.5,39.2
4,3,1969-2,1969,2,4.86,26.7,4.01,4.01,2.58,4.01,0,1072,0.96,2.02,1.93,1.85,1.93,1.43,1.32,18,35.4
4,3,1969-3,1969,3,0.97,31.2,3.18,3.18,-1.27,2.63,0,1048,-1.04,0.29,1.6,1.53,1.57,1.27,0.89,18.9,43.6
4,3,1969-4,1969,4,1.19,40.3,2.74,2.74,-0.32,2.02,0,741,-0.16,-0.95,0.15,1.5,1.43,1.33,0.63,27,53.5
4,3,1969-5,1969,5,0.53,52.4,1.93,1.93,-1.59,0.58,5,396,-0.95,-0.84,-1.46,1.35,1.25,1.32,0.57,37.3,67.6
4,3,1969-6,1969,6,2.04,56.2,2.35,2.35,1.85,1.66,8,272,1.59,0.5,0.18,1.51,1.43,1.47,0.63,43.4,69
4,3,1969-7,1969,7,0.37,64.7,2.25,2.25,0.44,1.69,65,74,0.26,1.45,0.5,0.28,1.5,1.45,0.61,47.8,81.7
4,3,1969-8,1969,8,0.06,64.2,1.8,1.8,-0.67,0.97,60,85,-0.96,-0.42,1.06,-0.58,1.43,1.32,0.56,44.8,83.6
4,3,1969-9,1969,9,0.08,58.8,1.14,1.14,-1.43,-0.17,12,198,-1.13,-1.56,-1.06,-0.27,1.35,1.3,0.46,41.9,75.7
4,3,1969-10,1969,10,1.91,42,1.55,1.55,1.59,0.77,0,713,0.79,0.31,0.04,0.22,0.24,1.46,0.56,29.1,54.8
4,3,1969-11,1969,11,0.9,36.9,0.84,0.84,-1.64,-0.42,0,843,-0.79,-0.17,-0.45,0.04,-0.86,1.24,0.44,22.8,51.1
4,3,1969-12,1969,12,5.41,32.6,1.4,1.4,1.94,0.69,0,1004,1.04,0.46,0.61,0.38,0.38,1.43,0.86,21.9,43.3
4,3,1970-1,1970,1,7.95,31.8,3.17,3.17,5.73,3.17,0,1029,1.46,1.52,1.23,1.18,1.2,1.09,1.42,23.7,39.9
4,3,1970-2,1970,2,1.54,35.8,-0.51,2.33,-1.53,1.65,0,818,-0.58,0.92,1.17,0.89,1.04,0.51,1.21,23.9,47.8
4,3,1970-3,1970,3,1.67,35.7,-0.76,1.79,-0.92,0.7,0,908,-0.35,-0.8,0.64,0.75,0.64,0.62,1.23,23.2,48.2
4,3,1970-4,1970,4,1.19,35.9,-0.58,1.7,0.3,0.72,0,873,-0.16,-0.42,-0.85,0.59,0.56,0.61,1.29,23.2,48.6
4,3,1970-5,1970,5,0.44,49.8,-1,1.05,-1.44,-0.47,0,471,-1.13,-0.94,-0.93,0.7,0.46,0.6,1.25,35.2,64.4
4,3,1970-6,1970,6,2,57.6,-0.29,1.55,1.83,0.71,13,235,1.56,0.4,0.09,0.57,0.7,0.59,1.38,43.1,72.1
4,3,1970-7,1970,7,0.27,65.9,-0.18,1.47,0.24,0.7,84,56,-0.07,1.33,0.31,-0.66,0.61,0.57,1.38,49,82.8
4,3,1970-8,1970,8,0.08,64.8,-0.44,1.04,-0.84,0,69,75,-0.81,-0.65,0.96,-0.33,0.8,0.58,1.28,46,83.6
4,3,1970-9,1970,9,0.12,54,-0.76,0.56,-1.1,-0.75,0,330,-0.89,-1.3,-1.16,-0.38,0.42,0.57,1.27,36.4,71.5
4,3,1970-10,1970,10,0.73,44.2,-0.89,-0.89,-0.62,-0.89,0,645,-0.33,-0.79,-1.03,-0.61,-1.03,0.4,1.28,29.9,58.5
4,3,1970-11,1970,11,5.76,38.9,1.21,1.21,3.64,1.21,0,783,1.78,1.43,1.23,1.44,0.49,1.11,1.51,29.9,47.9
4,3,1970-12,1970,12,4.72,26.8,1.75,1.75,2,1.75,0,1184,0.83,1.53,1.34,1.15,1.04,1.05,1.7,18.5,35.2
4,3,1971-1,1971,1,1.79,30.2,-0.33,1.24,-0.99,0.69,0,1079,-0.45,0.22,0.87,0.62,0.61,0.03,0.72,19.5,40.9
4,3,1971-2,1971,2,0.79,32.3,-0.95,-0.95,-1.97,-0.95,0,916,-1.22,-1.23,-0.37,0.18,0.32,-0.08,0.23,20.5,44.1
4,3,1971-3,1971,3,4.24,33.7,0.92,0.92,2.76,0.92,0,970,1.03,0.01,-0.38,0.54,0.41,0.38,0.58,21.9,45.4
4,3,1971-4,1971,4,1.39,39.4,0.87,0.87,0.12,0.87,0,768,0.07,0.84,-0.05,0.6,0.39,0.41,0.59,27.2,51.6
4,3,1971-5,1971,5,4.36,45.6,2.67,2.67,5.69,2.67,0,601,2.52,1.83,1.63,0.56,0.88,0.99,1.01,34.4,56.8
4,3,1971-6,1971,6,1.33,54.7,2.92,2.92,1.58,2.92,5,314,0.9,2.51,1.97,0.41,0.99,0.89,0.94,40.8,68.7
4,3,1971-7,1971,7,0.76,65.5,3.62,3.62,2.99,3.62,78,62,1.18,1.18,2.56,1,1.13,0.95,0.99,49.2,81.8
4,3,1971-8,1971,8,0.45,65.8,3.7,3.7,1.36,3.7,85,60,0.53,0.97,1.12,1.72,0.7,0.99,1.03,48.7,82.9
4,3,1971-9,1971,9,0.93,53.7,3.69,3.69,1.12,3.69,0,339,0.84,0.77,1.03,1.98,0.56,1.08,1.1,37.5,69.8
4,3,1971-10,1971,10,0.56,42.6,3.09,3.09,-0.66,2.77,0,694,-0.56,-0.12,-0.05,2.08,0.88,1.07,0.97,28.9,56.4
4,3,1971-11,1971,11,1.95,35.4,2.64,2.64,-0.42,2.1,0,888,0.07,-0.35,-0.13,0.32,1.38,0.55,1.07,24.1,46.8
4,3,1971-12,1971,12,5.27,24.8,3.03,3.03,1.99,3.03,0,1246,1,0.72,0.49,0.71,1.39,0.67,1.14,15.4,34.3
4,3,1972-1,1972,1,1.3,24,-0.51,2.21,-1.52,1.53,0,1271,-0.77,0.23,0.1,0.04,0.8,0.58,0.37,12.6,35.5
4,3,1972-2,1972,2,1.65,32.2,-0.79,1.65,-1.01,0.52,0,918,-0.51,-1.04,-0.13,-0.29,-0.09,0.72,0.36,21.6,42.9
4,3,1972-3,1972,3,0.63,41.2,-1.74,-1.74,-3.09,-1.74,0,738,-1.58,-1.4,-1.64,-0.72,-0.54,0.12,0.24,27.6,54.8
4,3,1972-4,1972,4,1.46,39.7,-1.52,-1.52,0.13,-1.38,0,759,0.15,-1.01,-1.18,-0.54,-0.58,0.15,0.27,27.2,52.1
4,3,1972-5,1972,5,1.01,50.5,-1.55,-1.55,-0.56,-1.55,0,450,-0.21,-0.13,-1.08,-0.6,-0.67,-0.48,0.34,35,65.9
4,3,1972-6,1972,6,0.76,59.3,-1.5,-1.5,-0.32,-1.5,21,192,0.18,-0.2,-0.18,-1.45,-0.72,-0.56,0.21,43.5,75.1
4,3,1972-7,1972,7,0.08,66.1,-1.76,-1.76,-1.26,-1.76,88,54,-1.06,-0.26,-0.46,-1.38,-0.65,-0.69,0.2,48.5,83.6
4,3,1972-8,1972,8,0.21,63.8,-1.92,-1.92,-1.02,-1.92,54,91,-0.16,-0.86,-0.45,-1.22,-0.67,-0.73,0.23,46.6,81.1
4,3,1972-9,1972,9,1.34,53.6,0.58,-1.15,1.73,-0.26,0,342,1.29,0.95,0.55,0.08,-1.3,-0.62,0.36,38.7,68.3
4,3,1972-10,1972,10,2.31,44.4,1.19,1.19,2.01,1.19,0,639,1.07,1.41,1.25,0.63,-0.51,-0.3,0.52,33.3,55.6
4,3,1972-11,1972,11,2.87,33.9,1.41,1.41,1.03,1.41,0,933,0.6,0.94,1.2,0.96,0.04,-0.17,0.22,24.8,43
4,3,1972-12,1972,12,2.3,24.9,1.05,1.05,-0.63,0.63,0,1243,-0.14,0.1,0.4,0.49,0.34,-0.77,-0.08,15.1,34.7
4,3,1973-1,1973,1,4.6,26,1.57,1.57,1.89,1.57,0,1209,0.66,0.31,0.38,0.7,0.53,-0.18,0.23,16,36.2
4,3,1973-2,1973,2,3.24,31.4,1.67,1.67,0.78,1.67,0,941,0.34,0.56,0.3,0.69,0.59,0.14,0.5,22.2,40.7
4,3,1973-3,1973,3,2.08,32,1.57,1.57,0.19,1.57,0,1023,-0.05,0.12,0.39,0.44,0.5,0.4,0.25,22.1,42
4,3,1973-4,1973,4,0.73,40.6,-0.36,1.04,-1.08,0.4,0,732,-0.81,-0.45,-0.18,0.13,0.4,0.29,0.18,27.3,54
4,3,1973-5,1973,5,1.29,52.6,-0.46,0.8,-0.41,-0.09,5,390,0.14,-0.53,-0.42,0.02,0.41,0.32,-0.17,37.6,67.6
4,3,1973-6,1973,6,0.23,58.9,-0.93,-0.93,-1.53,-0.93,19,202,-0.85,-0.45,-0.92,0.05,0.19,0.25,-0.29,43.1,74.7
4,3,1973-7,1973,7,0.35,65.5,-1.28,-1.28,-1.36,-1.28,78,62,0.2,-0.72,-0.44,-0.36,0.03,0.29,-0.34,48.2,82.8
4,3,1973-8,1973,8,0.63,62.9,-1.14,-1.14,0.03,-1.03,42,107,0.91,0.65,-0.24,-0.5,-0.03,0.36,-0.3,46.4,79.4
4,3,1973-9,1973,9,0.43,55.6,-1.19,-1.19,-0.51,-1.19,0,286,0.05,0.41,0.32,-0.67,0.09,0.21,-0.36,39.1,72.1
4,3,1973-10,1973,10,1.48,45.6,0.16,-0.91,0.48,-0.51,0,601,0.45,0.24,0.41,-0.13,-0.19,0.08,-0.25,31.1,60.1
4,3,1973-11,1973,11,5.22,36,1.24,1.24,3.29,1.24,0,870,1.6,1.5,1.41,1.23,0.54,0.45,0.14,28.7,43.3
4,3,1973-12,1973,12,3.62,33,1.37,1.37,0.77,1.37,0,992,0.44,1.14,1.14,1.16,0.74,0.68,-0.07,24.7,41.2
4,3,1974-1,1974,1,2.97,27.8,1.33,1.33,0.31,1.33,0,1153,0.11,0.24,0.79,0.84,0.67,0.39,0.1,17.9,37.6
4,3,1974-2,1974,2,1.07,31,0.65,0.65,-1.63,-0.37,0,952,-0.95,-0.56,-0.27,0.35,0.27,0.02,0.05,19.5,42.6
4,3,1974-3,1974,3,4.63,36.2,1.55,1.55,2.9,1.55,0,893,1.18,0.25,0.11,0.69,0.72,0.46,0.48,25.8,46.7
4,3,1974-4,1974,4,1.28,38.5,0.02,1.42,0.07,1.38,0,795,-0.05,0.93,0.13,0.61,0.66,0.54,0.46,25.3,51.8
4,3,1974-5,1974,5,0.27,49.5,-0.57,0.7,-1.7,-0.32,0,481,-1.51,-1.04,0.5,-0.06,0.44,0.38,0.39,34.4,64.6
4,3,1974-6,1974,6,0.09,60.1,-1.18,-1.18,-2.02,-1.18,26,173,-1.27,-1.96,-1.46,-0.38,0.34,0.37,0.33,42.1,78.1
4,3,1974-7,1974,7,1.2,63.6,-1.01,-1.01,0.16,-0.81,49,93,1.91,0.35,-0.77,-0.15,0.46,0.5,0.46,47.4,79.8
4,3,1974-8,1974,8,0.55,63.2,-0.86,-0.86,0.14,-0.48,46,102,0.75,1.58,0.47,0.57,0.01,0.49,0.51,46.3,80.1
4,3,1974-9,1974,9,0,59.2,-1.32,-1.32,-1.67,-1.32,14,188,-2.14,-0.38,0.67,-0.87,-0.24,0.41,0.36,40.1,78.3
4,3,1974-10,1974,10,1.41,46.5,-1.1,-1.1,0.27,-0.86,0,574,0.39,-0.19,-0.03,-0.68,-0.18,0.4,0.25,31.6,61.5
4,3,1974-11,1974,11,1.08,37,-1.56,-1.56,-1.73,-1.56,0,840,-0.61,-0.36,-0.71,-0.48,-0.01,-0.3,0.06,25.2,48.8
4,3,1974-12,1974,12,2.35,29.6,-1.77,-1.77,-1.12,-1.77,0,1097,-0.12,-0.53,-0.43,-0.29,-0.89,-0.55,0.05,19.6,39.7
4,3,1975-1,1975,1,1.29,29.7,-2.44,-2.44,-2.56,-2.44,0,1094,-0.78,-0.65,-0.92,-0.97,-1.15,-0.99,-0.41,17.7,41.7
4,3,1975-2,1975,2,5.11,29.2,0.62,-1.57,1.86,-0.71,0,1002,1.04,0.19,-0.01,-0.38,-0.33,-0.14,-0.13,19.7,38.6
4,3,1975-3,1975,3,4.44,32.8,1.61,1.61,3.16,1.61,0,998,1.11,1.31,0.58,0.14,0.23,-0.15,0.12,24.1,41.4
4,3,1975-4,1975,4,2.24,32.8,2.24,2.24,2.39,2.24,0,966,0.86,1.18,1.39,0.25,0.21,0.04,0.29,22.6,43
4,3,1975-5,1975,5,0.51,47.9,1.64,1.64,-1.1,1.08,0,530,-0.99,0.09,0.85,0.33,0.02,0.06,0.22,33.3,62.4
4,3,1975-6,1975,6,0.59,56.1,1.3,1.3,-0.52,0.47,8,275,-0.09,-0.92,-0.1,0.46,0.09,0.17,0.27,41,71.3
4,3,1975-7,1975,7,0.36,64.6,1.02,1.02,-0.44,-0.02,64,76,0.23,-0.1,-0.88,1.08,0.07,0.03,0.28,48.5,80.7
4,3,1975-8,1975,8,1.04,60.5,1.44,1.44,1.58,1.03,19,159,1.57,1.2,0.62,0.91,0.4,0.11,0.34,44.5,76.4
4,3,1975-9,1975,9,0.75,59.1,1.38,1.38,0.27,1,14,191,0.6,1.17,1.04,0.42,0.61,0.23,0.37,42.4,75.8
4,3,1975-10,1975,10,2.63,44.5,2.1,2.1,2.57,2.1,0,636,1.27,1.25,1.56,0.73,1.44,0.42,0.48,32.1,57
4,3,1975-11,1975,11,0.83,34.5,-0.43,1.45,-1.3,0.79,0,915,-0.86,0.18,0.26,0.42,0.78,0.38,0.01,22.6,46.4
4,3,1975-12,1975,12,0.53,33.2,-1.31,-1.31,-2.77,-1.31,0,986,-1.44,-1.52,-0.75,-0.44,-0.47,0.1,-0.41,21,45.3
4,3,1976-1,1976,1,0.58,31.6,-2.34,-2.34,-3.48,-2.34,0,1035,-1.59,-2.22,-2.03,-1.07,-1.28,-0.11,-0.75,18.6,44.6
4,3,1976-2,1976,2,2,32.3,-2.81,-2.81,-2.13,-2.81,0,916,-0.28,-1.23,-1.82,-1.37,-1.21,-0.69,-0.56,21.3,43.4
4,3,1976-3,1976,3,1.36,33,-3.12,-3.12,-1.82,-3.12,0,992,-0.61,-0.72,-1.45,-1.57,-1.37,-1.33,-0.99,19.8,46.3
4,3,1976-4,1976,4,0.72,38.4,-3.07,-3.07,-0.81,-3.07,0,798,-0.83,-1.02,-1,-2.23,-1.47,-1.68,-1.04,24.7,52.1
4,3,1976-5,1976,5,0.32,51.2,-3.43,-3.43,-2,-3.43,0,428,-1.39,-1.76,-1.8,-2.58,-1.91,-1.74,-1.06,34.9,67.6
4,3,1976-6,1976,6,0.4,55,-3.57,-3.57,-1.49,-3.57,6,306,-0.45,-1.41,-1.66,-2.08,-1.97,-1.81,-1.02,39,71
4,3,1976-7,1976,7,1.19,64.4,-3.04,-3.04,0.48,-2.8,61,79,1.89,0.69,-0.4,-1.17,-2.35,-1.55,-1.04,47.4,81.4
4,3,1976-8,1976,8,1.31,57.1,-1.91,-1.91,2.45,-0.65,6,251,1.92,2.26,1.42,-0.5,-1.86,-1.47,-0.93,42,72.1
4,3,1976-9,1976,9,1.85,56.8,-0.67,-0.67,3.12,1.76,6,252,1.75,2.2,2.52,0.57,-0.86,-1.15,-0.67,41.8,71.9
4,3,1976-10,1976,10,0.7,46.8,-0.88,-0.88,-0.84,1.09,0,564,-0.37,0.72,1.25,0.67,-0.38,-1.62,-0.75,30.5,63.1
4,3,1976-11,1976,11,0.39,39.9,-1.7,-1.7,-2.72,-0.69,0,753,-1.44,-1.46,-0.42,0.26,-0.79,-1.79,-0.84,24.3,55.6
4,3,1976-12,1976,12,0.13,30.2,-2.64,-2.64,-3.34,-2.61,0,1079,-2.05,-2.07,-2.13,-0.66,-1.37,-2.17,-1.26,13.5,46.8
